Timestamp,DataflowName,Category,DurationMinutes,EstimatedCU,Status
"2026-03-20 10:32:57","df_Fact_PartSales_24Hours","FactTable","4.4","17.6","Success"
"2026-03-20 10:32:58","df_Fact_Invoice_InventoryAnalysis","FactTable","15.9","63.6","Cancelled"
"2026-03-20 10:33:00","df_Fact_Branch12_Transactions","FactTable","2.4","9.6","Success"
"2026-03-20 10:33:02","df_Fact_Parts_With_Open_Orders","FactTable","2.4","9.6","Success"
"2026-03-20 10:48:31","df_Fact_Invoice_InventoryAnalysis","FactTable","0","0","Failed"
"2026-03-20 10:49:23","df_Fact_Invoice_InventoryAnalysis","FactTable","0","0","Failed"
"2026-03-23 11:21:09","DF_PartMaster_Snapshot_Daily","AdHoc","3.9","11.7","Success"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 11:21:04","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:21:07","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:04","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:06","df_InTrans_PartsCounter_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:21:20","df_WKROFILE_Raw","RawSource","3.4","8.5","Failed"
"2026-03-23 11:21:10","df_Parts_InterbranchTransfer_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:21:10","df_Parts_InterbranchTransfer_Raw","RawSource","1.4","3.5","Failed"
"2026-03-23 11:21:06","df_InTrans_PartsCounter_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:21:04","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:21:07","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:04","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:20","df_WKROFILE_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:10","df_Parts_InterbranchTransfer_Raw","RawSource","1.4","3.5","Failed"
"2026-03-23 11:21:06","df_InTrans_PartsCounter_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 11:21:04","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:21:04","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:07","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:20","df_WKROFILE_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","12.4","31","Success"
"2026-03-23 11:21:04","df_InHist_PmManage_Raw","RawSource","5.9","14.75","Success"
"2026-03-23 11:21:07","df_Invoice_Raw","RawSource","7.9","19.75","Success"
"2026-03-23 11:21:06","df_InTrans_PartsCounter_Raw","RawSource","7.9","19.75","Success"
"2026-03-23 11:21:10","df_Parts_InterbranchTransfer_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:04","df_GlTrans_Raw","RawSource","6.4","16","Success"
"2026-03-23 11:21:20","df_WKROFILE_Raw","RawSource","4.9","12.25","Success"
"2026-03-23 11:21:18","df_WKMECHWK_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:21:19","df_WKOTHSUB_Raw","RawSource","3.4","8.5","Success"
"2026-03-23 11:21:18","df_WKINVREG_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:20","df_WKVEHFL_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:19","df_WKRODESC_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:21:05","df_INSALORD_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:12","df_TechnicianInvoiceDetail_Raw","RawSource","5.9","14.75","Success"
"2026-03-23 11:21:13","df_TechnicianPunchedDetail_Raw","RawSource","3.4","8.5","Success"
"2026-03-23 11:21:06","df_INSALPAR_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:21:10","df_RepairOrderDetail_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:16","df_VHSTOCK_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:11","df_TechnicianEfficiency_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:17","df_VhTrans_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:13","df_TechnicianPunchedTime_Raw","RawSource","3.9","9.75","Success"
"2026-03-23 11:21:12","df_TechnicianInvoice_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:11","df_TechnicianAttendance_Raw","RawSource","1.9","4.75","Success"
"2026-03-23 11:21:16","df_VhStockAccess_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:21:18","df_WARSUBCI_LABOUR_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:20:33","df_ARMASTER_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:20:33","df_Branch_Name_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:11","df_Technician_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:20:32","df_ArMaster_Customer_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:20:32","df_ArMaster_Contact_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:17","df_WarClaim_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:20:34","df_CONTACT_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:20:34","df_BranchOperational_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:06","df_InTrans_Incremental","AdHoc","1.9","5.7","Success"
"2026-03-23 11:20:38","df_Dim_Customer","Dimension","2.9","8.7","Success"
"2026-03-23 11:20:42","df_Dim_Part","Dimension","5.4","16.2","Success"
"2026-03-23 11:21:15","df_UniqueCustomer_Lookup","AdHoc","3.9","11.7","Success"
"2026-03-23 11:20:38","df_Dim_Date","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:35","df_CustomerLookup","AdHoc","1.9","5.7","Success"
"2026-03-23 11:20:37","df_Dim_Branch12_Parts","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:40","df_Dim_JobCode","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:45","df_Dim_UniqueCustomers","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:43","df_Dim_RepairOrder","Dimension","2.9","8.7","Success"
"2026-03-23 11:20:45","df_Dim_Technicans","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:59","df_Fact_Service_Invoices","FactTable","7.4","29.6","Success"
"2026-03-23 11:20:59","df_Fact_Service_Detail","FactTable","5.9","23.6","Success"
"2026-03-23 11:21:03","df_FactPartTransactions_Incremental","FactTable","1.9","7.6","Success"
"2026-03-23 11:20:55","df_Fact_Parts_Details","FactTable","6.9","27.6","Success"
"2026-03-23 11:21:03","df_Fact_WorkOrderParts","FactTable","9.9","39.6","Success"
"2026-03-23 11:20:51","df_Fact_Inventory","FactTable","6.9","27.6","Success"
"2026-03-23 11:21:00","df_Fact_Service_Parts_Detail","FactTable","3.9","15.6","Success"
"2026-03-23 11:20:49","df_Fact_First_Pass_Fill","FactTable","4.4","17.6","Success"
"2026-03-23 11:20:49","df_Fact_CustomerPerformance","FactTable","3.4","13.6","Success"
"2026-03-23 11:20:53","df_Fact_LaborJobSummary","FactTable","4.4","17.6","Success"
"2026-03-23 11:20:56","df_Fact_Parts_Invoices","FactTable","4.9","19.6","Success"
"2026-03-23 11:20:52","df_Fact_Invoice_UniqueCustomers","FactTable","3.9","15.6","Success"
"2026-03-23 11:20:57","df_Fact_PartsAdjustments","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:51","df_Fact_Invoice_InventoryAnalysis","FactTable","2.9","11.6","Success"
"2026-03-23 11:20:57","df_Fact_PartSales_24Hours","FactTable","3.4","13.6","Success"
"2026-03-23 11:20:56","df_Fact_Parts_With_Open_Orders","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:48","df_Fact_Branch12_Transactions","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:50","df_Fact_InTrans_UniqueCustomers","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:49","df_Fact_Equipment_Sales","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:58","df_Fact_PendingInspections","FactTable","2.4","9.6","Success"
"2026-03-23 11:21:01","df_Fact_Transfers","FactTable","5.9","23.6","Success"
"2026-03-23 11:20:55","df_Fact_NegativeOnHand_OnHandNoBin","FactTable","1.9","7.6","Success"
"2026-03-23 11:20:58","df_Fact_PartsPromo","FactTable","1.9","7.6","Success"
"2026-03-23 11:21:00","df_Fact_Top50_JobCodes","FactTable","2.9","11.6","Success"
"2026-03-23 11:20:50","df_Fact_InSalOrd_InSalPar","FactTable","1.9","7.6","Success"
"2026-03-23 11:21:05","df_InMaster_Raw","RawSource","4.4","11","Success"
"2026-03-23 11:20:41","df_Dim_Location","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:39","df_Dim_Franchise","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:44","df_Dim_SLC","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:44","df_Dim_Source","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:39","df_Dim_DealerGroupCode","Dimension","2.9","8.7","Success"
"2026-03-23 11:20:38","df_Dim_CommodityCode","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:46","df_Dim_VendorCode","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:36","df_Dim_AdjustmentType","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:42","df_Dim_ModuleType","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:42","df_Dim_PaymentMethod","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:43","df_Dim_PromoType","Dimension","4.4","13.2","Success"
"2026-03-23 11:20:43","df_Dim_RepairOrder","Dimension","2.9","8.7","Success"
"2026-03-23 11:20:41","df_Dim_JobType","Dimension","1.9","5.7","Success"
"2026-03-23 11:21:06","df_InTrans_Incremental","AdHoc","2.4","7.2","Success"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","13.9","34.75","Success"
"2026-03-23 11:20:57","df_Fact_PartSales_24Hours","FactTable","3.9","15.6","Success"
"2026-03-23 11:34:48","DF_PartMaster_Snapshot_Daily","AdHoc","3.9","11.7","Success"
"2026-03-23 11:34:47","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 11:34:59","df_WKROFILE_Raw","RawSource","3.4","8.5","Failed"
"2026-03-23 11:34:49","df_Parts_InterbranchTransfer_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:34:44","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:34:43","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:34:46","df_InTrans_PartsCounter_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:34:46","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:34:49","df_Parts_InterbranchTransfer_Raw","RawSource","1.4","3.5","Failed"
"2026-03-23 11:34:43","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:34:46","df_InTrans_PartsCounter_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:21:07","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:34:44","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:20","df_WKROFILE_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:10","df_Parts_InterbranchTransfer_Raw","RawSource","1.4","3.5","Failed"
"2026-03-23 11:34:46","df_InTrans_PartsCounter_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 11:21:04","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:21:07","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:04","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:34:59","df_WKROFILE_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:34:47","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 11:34:44","df_InHist_PmManage_Raw","RawSource","5.9","14.75","Success"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","12.4","31","Success"
"2026-03-23 11:21:20","df_WKROFILE_Raw","RawSource","4.9","12.25","Success"
"2026-03-23 11:34:46","df_Invoice_Raw","RawSource","7.9","19.75","Success"
"2026-03-23 11:34:46","df_InTrans_PartsCounter_Raw","RawSource","7.9","19.75","Success"
"2026-03-23 11:34:49","df_Parts_InterbranchTransfer_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:04","df_GlTrans_Raw","RawSource","6.4","16","Success"
"2026-03-23 11:34:58","df_WKMECHWK_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:34:57","df_WKINVREG_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:59","df_WKVEHFL_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:19","df_WKOTHSUB_Raw","RawSource","3.4","8.5","Success"
"2026-03-23 11:34:59","df_WKRODESC_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:21:05","df_INSALORD_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:12","df_TechnicianInvoiceDetail_Raw","RawSource","5.9","14.75","Success"
"2026-03-23 11:21:06","df_INSALPAR_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:21:10","df_RepairOrderDetail_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:52","df_TechnicianPunchedDetail_Raw","RawSource","3.4","8.5","Success"
"2026-03-23 11:34:55","df_VHSTOCK_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:12","df_TechnicianInvoice_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:52","df_TechnicianPunchedTime_Raw","RawSource","3.9","9.75","Success"
"2026-03-23 11:34:56","df_VhTrans_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:11","df_TechnicianEfficiency_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:11","df_TechnicianAttendance_Raw","RawSource","1.9","4.75","Success"
"2026-03-23 11:21:16","df_VhStockAccess_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:34:14","df_Branch_Name_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:14","df_ARMASTER_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:13","df_ArMaster_Customer_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:34:14","df_BranchOperational_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:13","df_ArMaster_Contact_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:56","df_WarClaim_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:50","df_Technician_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:57","df_WARSUBCI_LABOUR_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:15","df_CONTACT_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:06","df_InTrans_Incremental","AdHoc","1.9","5.7","Success"
"2026-03-23 11:34:22","df_Dim_Part","Dimension","5.4","16.2","Success"
"2026-03-23 11:34:18","df_Dim_Customer","Dimension","2.9","8.7","Success"
"2026-03-23 11:34:55","df_UniqueCustomer_Lookup","AdHoc","3.9","11.7","Success"
"2026-03-23 11:20:38","df_Dim_Date","Dimension","2.4","7.2","Success"
"2026-03-23 11:34:16","df_CustomerLookup","AdHoc","1.9","5.7","Success"
"2026-03-23 11:20:43","df_Dim_RepairOrder","Dimension","2.9","8.7","Success"
"2026-03-23 11:20:45","df_Dim_Technicans","Dimension","1.9","5.7","Success"
"2026-03-23 11:34:25","df_Dim_UniqueCustomers","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:40","df_Dim_JobCode","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:37","df_Dim_Branch12_Parts","Dimension","2.4","7.2","Success"
"2026-03-23 11:34:39","df_Fact_Service_Invoices","FactTable","7.4","29.6","Success"
"2026-03-23 11:34:39","df_Fact_Service_Detail","FactTable","5.9","23.6","Success"
"2026-03-23 11:34:42","df_Fact_WorkOrderParts","FactTable","9.9","39.6","Success"
"2026-03-23 11:34:35","df_Fact_Parts_Details","FactTable","6.9","27.6","Success"
"2026-03-23 11:21:03","df_FactPartTransactions_Incremental","FactTable","1.9","7.6","Success"
"2026-03-23 11:20:51","df_Fact_Inventory","FactTable","6.9","27.6","Success"
"2026-03-23 11:21:00","df_Fact_Service_Parts_Detail","FactTable","3.9","15.6","Success"
"2026-03-23 11:34:28","df_Fact_CustomerPerformance","FactTable","3.4","13.6","Success"
"2026-03-23 11:20:49","df_Fact_First_Pass_Fill","FactTable","4.4","17.6","Success"
"2026-03-23 11:20:53","df_Fact_LaborJobSummary","FactTable","4.4","17.6","Success"
"2026-03-23 11:34:36","df_Fact_Parts_Invoices","FactTable","4.9","19.6","Success"
"2026-03-23 11:20:52","df_Fact_Invoice_UniqueCustomers","FactTable","3.9","15.6","Success"
"2026-03-23 11:34:37","df_Fact_PartsAdjustments","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:51","df_Fact_Invoice_InventoryAnalysis","FactTable","2.9","11.6","Success"
"2026-03-23 11:20:57","df_Fact_PartSales_24Hours","FactTable","3.4","13.6","Success"
"2026-03-23 11:20:56","df_Fact_Parts_With_Open_Orders","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:48","df_Fact_Branch12_Transactions","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:50","df_Fact_InTrans_UniqueCustomers","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:58","df_Fact_PendingInspections","FactTable","2.4","9.6","Success"
"2026-03-23 11:34:29","df_Fact_Equipment_Sales","FactTable","2.4","9.6","Success"
"2026-03-23 11:34:40","df_Fact_Transfers","FactTable","5.9","23.6","Success"
"2026-03-23 11:34:34","df_Fact_NegativeOnHand_OnHandNoBin","FactTable","1.9","7.6","Success"
"2026-03-23 11:34:37","df_Fact_PartsPromo","FactTable","1.9","7.6","Success"
"2026-03-23 11:34:40","df_Fact_Top50_JobCodes","FactTable","2.9","11.6","Success"
"2026-03-23 11:34:29","df_Fact_InSalOrd_InSalPar","FactTable","1.9","7.6","Success"
"2026-03-23 11:34:44","df_InMaster_Raw","RawSource","4.4","11","Success"
"2026-03-23 11:20:41","df_Dim_Location","Dimension","2.4","7.2","Success"
"2026-03-23 11:34:23","df_Dim_SLC","Dimension","2.4","7.2","Success"
"2026-03-23 11:34:19","df_Dim_Franchise","Dimension","2.4","7.2","Success"
"2026-03-23 11:34:19","df_Dim_DealerGroupCode","Dimension","2.9","8.7","Success"
"2026-03-23 11:34:24","df_Dim_Source","Dimension","2.4","7.2","Success"
"2026-03-23 11:34:18","df_Dim_CommodityCode","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:36","df_Dim_AdjustmentType","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:46","df_Dim_VendorCode","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:42","df_Dim_ModuleType","Dimension","1.9","5.7","Success"
"2026-03-23 11:34:22","df_Dim_PaymentMethod","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:43","df_Dim_PromoType","Dimension","4.4","13.2","Success"
"2026-03-23 11:20:43","df_Dim_RepairOrder","Dimension","2.9","8.7","Success"
"2026-03-23 11:20:41","df_Dim_JobType","Dimension","1.9","5.7","Success"
"2026-03-23 11:21:06","df_InTrans_Incremental","AdHoc","2.4","7.2","Success"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","13.9","34.75","Success"
"2026-03-23 11:20:57","df_Fact_PartSales_24Hours","FactTable","3.9","15.6","Success"
"2026-03-23 12:08:32","DF_PartMaster_Snapshot_Daily","AdHoc","3.9","11.7","Success"
"2026-03-23 12:08:30","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 12:08:45","df_WKROFILE_Raw","RawSource","3.4","8.5","Failed"
"2026-03-23 12:08:33","df_Parts_InterbranchTransfer_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 12:08:27","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 12:08:26","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 12:08:30","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 12:08:29","df_InTrans_PartsCounter_Raw","RawSource","2.4","6","Failed"
"2026-03-23 12:08:33","df_Parts_InterbranchTransfer_Raw","RawSource","1.4","3.5","Failed"
"2026-03-23 11:34:43","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 11:34:46","df_InTrans_PartsCounter_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:21:07","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 12:08:27","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 12:08:45","df_WKROFILE_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 11:21:10","df_Parts_InterbranchTransfer_Raw","RawSource","1.4","3.5","Failed"
"2026-03-23 12:08:29","df_InTrans_PartsCounter_Raw","RawSource","1.9","4.75","Failed"
"2026-03-23 11:21:08","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 12:08:26","df_GlTrans_Raw","RawSource","2.4","6","Failed"
"2026-03-23 12:08:27","df_InHist_PmManage_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 12:08:30","df_Invoice_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 12:08:45","df_WKROFILE_Raw","RawSource","2.9","7.25","Failed"
"2026-03-23 12:08:30","df_JDIS_PART_INFORMATION_Raw","RawSource","5.4","13.5","Failed"
"2026-03-23 12:08:27","df_InHist_PmManage_Raw","RawSource","5.9","14.75","Success"
"2026-03-23 12:08:30","df_JDIS_PART_INFORMATION_Raw","RawSource","12.4","31","Success"
"2026-03-23 12:08:26","df_GlTrans_Raw","RawSource","6.4","16","Success"
"2026-03-23 11:21:20","df_WKROFILE_Raw","RawSource","4.9","12.25","Success"
"2026-03-23 12:08:29","df_InTrans_PartsCounter_Raw","RawSource","7.9","19.75","Success"
"2026-03-23 12:08:33","df_Parts_InterbranchTransfer_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:08:30","df_Invoice_Raw","RawSource","7.9","19.75","Success"
"2026-03-23 12:08:43","df_WKMECHWK_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 12:08:44","df_WKRODESC_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 12:08:43","df_WKINVREG_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:08:44","df_WKOTHSUB_Raw","RawSource","3.4","8.5","Success"
"2026-03-23 12:08:46","df_WKVEHFL_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:08:28","df_INSALORD_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:08:33","df_RepairOrderDetail_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:08:36","df_TechnicianPunchedDetail_Raw","RawSource","3.4","8.5","Success"
"2026-03-23 12:08:36","df_TechnicianInvoiceDetail_Raw","RawSource","5.9","14.75","Success"
"2026-03-23 12:08:28","df_INSALPAR_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:34:55","df_VHSTOCK_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:11","df_TechnicianAttendance_Raw","RawSource","1.9","4.75","Success"
"2026-03-23 11:34:56","df_VhTrans_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:11","df_TechnicianEfficiency_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:21:12","df_TechnicianInvoice_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:52","df_TechnicianPunchedTime_Raw","RawSource","3.9","9.75","Success"
"2026-03-23 11:21:16","df_VhStockAccess_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 11:34:57","df_WARSUBCI_LABOUR_Raw","RawSource","2.4","6","Success"
"2026-03-23 11:34:50","df_Technician_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:07:55","df_ArMaster_Contact_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:07:57","df_CONTACT_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:07:57","df_BranchOperational_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:07:56","df_ArMaster_Customer_Raw","RawSource","2.9","7.25","Success"
"2026-03-23 12:07:56","df_ARMASTER_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:07:57","df_Branch_Name_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:08:42","df_WarClaim_Raw","RawSource","2.4","6","Success"
"2026-03-23 12:08:29","df_InTrans_Incremental","AdHoc","1.9","5.7","Success"
"2026-03-23 12:08:01","df_Dim_Customer","Dimension","2.9","8.7","Success"
"2026-03-23 12:08:05","df_Dim_Part","Dimension","5.4","16.2","Success"
"2026-03-23 12:08:02","df_Dim_Date","Dimension","2.4","7.2","Success"
"2026-03-23 12:08:39","df_UniqueCustomer_Lookup","AdHoc","3.9","11.7","Success"
"2026-03-23 12:07:59","df_CustomerLookup","AdHoc","1.9","5.7","Success"
"2026-03-23 12:08:07","df_Dim_Technicans","Dimension","1.9","5.7","Success"
"2026-03-23 12:08:06","df_Dim_RepairOrder","Dimension","2.9","8.7","Success"
"2026-03-23 12:08:08","df_Dim_UniqueCustomers","Dimension","1.9","5.7","Success"
"2026-03-23 11:20:40","df_Dim_JobCode","Dimension","2.4","7.2","Success"
"2026-03-23 11:20:37","df_Dim_Branch12_Parts","Dimension","2.4","7.2","Success"
"2026-03-23 12:08:21","df_Fact_Service_Invoices","FactTable","7.4","29.6","Success"
"2026-03-23 12:08:21","df_Fact_Service_Detail","FactTable","5.9","23.6","Success"
"2026-03-23 12:08:18","df_Fact_Parts_Details","FactTable","6.9","27.6","Success"
"2026-03-23 12:08:26","df_FactPartTransactions_Incremental","FactTable","1.9","7.6","Success"
"2026-03-23 11:34:42","df_Fact_WorkOrderParts","FactTable","9.9","39.6","Success"
"2026-03-23 11:20:51","df_Fact_Inventory","FactTable","6.9","27.6","Success"
"2026-03-23 12:08:22","df_Fact_Service_Parts_Detail","FactTable","3.9","15.6","Success"
"2026-03-23 12:08:12","df_Fact_First_Pass_Fill","FactTable","4.4","17.6","Success"
"2026-03-23 11:34:28","df_Fact_CustomerPerformance","FactTable","3.4","13.6","Success"
"2026-03-23 12:08:15","df_Fact_LaborJobSummary","FactTable","4.4","17.6","Success"
"2026-03-23 12:08:18","df_Fact_Parts_Invoices","FactTable","4.9","19.6","Success"
"2026-03-23 12:08:14","df_Fact_Invoice_UniqueCustomers","FactTable","3.9","15.6","Success"
"2026-03-23 11:20:51","df_Fact_Invoice_InventoryAnalysis","FactTable","2.9","11.6","Success"
"2026-03-23 11:34:37","df_Fact_PartsAdjustments","FactTable","2.4","9.6","Success"
"2026-03-23 11:20:57","df_Fact_PartSales_24Hours","FactTable","3.4","13.6","Success"
"2026-03-23 12:08:19","df_Fact_Parts_With_Open_Orders","FactTable","2.4","9.6","Success"
"2026-03-23 12:08:11","df_Fact_Branch12_Transactions","FactTable","2.4","9.6","Success"
"2026-03-23 12:08:13","df_Fact_InTrans_UniqueCustomers","FactTable","2.4","9.6","Success"
