ID,Name,Table,Description,DataType,Expression,FormatString,IsHidden,State,KPIID,IsSimpleMeasure,DisplayFolder,DetailRowsDefinition,DataCategory,FormatStringDefinition,LineageTag
102655,KPI SVG - Parts On Order vs Back Order (Conditional Color),MeasuresTable,,,"
VAR TotalParts = [# Parts On Order]
VAR BackOrderParts = [# on Back Order]
VAR NotBackOrderParts = TotalParts - BackOrderParts

VAR pct_BackOrder = DIVIDE(BackOrderParts, TotalParts, 0)
VAR pct_NotBackOrder = DIVIDE(NotBackOrderParts, TotalParts, 0)

VAR BarWidth = 320
VAR BarHeight = 32
VAR SVG_Height = 110

VAR LabelFontColor = ""#000000""
VAR PercentFontColor = ""#FFFFFF""
VAR NotBO_Color = ""#4A5B73""
// Conditional coloring for Backordered segment
VAR BO_Color = IF(pct_BackOrder > 0.1, ""#D45353"", ""#808080"")

VAR TitleText = ""Not Backordered vs. Backordered (Parts)""
VAR TitleFontSize = 15

VAR NotBO_Dollar_Label = FORMAT(NotBackOrderParts, ""#,0"")
VAR BO_Dollar_Label = FORMAT(BackOrderParts, ""#,0"")

VAR NotBO_Percent_Label = FORMAT(pct_NotBackOrder, ""0%"")
VAR BO_Percent_Label = FORMAT(pct_BackOrder, ""0%"")

// X positions
VAR LabelMargin = 4
VAR NotBO_Label_X = LabelMargin + 1
VAR BO_Label_X = BarWidth - LabelMargin - 1
VAR Title_X = BarWidth / 2

// Y positions
VAR Title_Y = 22
VAR DollarLabels_Y = 54
VAR Bar_Y = 75
VAR PercentLabel_Y = Bar_Y + (BarHeight / 2) + 6

// Bar segment widths
VAR NotBO_Width = ROUND(pct_NotBackOrder * BarWidth, 0)
VAR BO_Width = BarWidth - NotBO_Width

// X positions for percent labels (centered in each bar segment)
VAR NotBO_Percent_X = NotBO_Width / 2
VAR BO_Percent_X = NotBO_Width + (BO_Width / 2)

VAR SVG =
    ""<svg width='"" & BarWidth & ""' height='"" & SVG_Height & ""' viewBox='0 0 "" & BarWidth & "" "" & SVG_Height & ""' xmlns='http://www.w3.org/2000/svg'>"" &
        // Title (centered at top)
        ""<text x='"" & Title_X & ""' y='"" & Title_Y & ""' text-anchor='middle' font-size='"" & TitleFontSize & ""' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            TitleText &
        ""</text>"" &
        // Not Backordered count label (above bar, far left)
        ""<text x='"" & NotBO_Label_X & ""' y='"" & DollarLabels_Y & ""' text-anchor='start' font-size='13' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            NotBO_Dollar_Label &
        ""</text>"" &
        // Backordered count label (above bar, far right)
        ""<text x='"" & BO_Label_X & ""' y='"" & DollarLabels_Y & ""' text-anchor='end' font-size='13' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            BO_Dollar_Label &
        ""</text>"" &
        // Not Backordered Bar (bottom)
        ""<rect x='0' y='"" & Bar_Y & ""' width='"" & NotBO_Width & ""' height='"" & BarHeight & ""' fill='"" & NotBO_Color & ""' />"" &
        // Backordered Bar (bottom, conditional color)
        ""<rect x='"" & NotBO_Width & ""' y='"" & Bar_Y & ""' width='"" & BO_Width & ""' height='"" & BarHeight & ""' fill='"" & BO_Color & ""' />"" &
        // Not Backordered percent label (inside bar)
        IF(
            NotBO_Width > 28,
            ""<text x='"" & NotBO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                NotBO_Percent_Label &
            ""</text>"",
            """"
        ) &
        // Backordered percent label (inside bar)
        IF(
            BO_Width > 28,
            ""<text x='"" & BO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                BO_Percent_Label &
            ""</text>"",
            """"
        ) &
    ""</svg>""

RETURN
    ""data:image/svg+xml;utf8,"" & SVG
",,False,Valid,,False,,,,,20273258-4b55-41bd-a6c8-1ad9583c1e10
105009,Line Count,MeasuresTable,,,COUNT(Parts_Open_Tickets_Details[Part_No]),,False,Valid,,False,,,,"""0""",b397f4de-f662-4bd2-bb41-aa7577c42fe4
108540,KPI SVG - Line Count vs Backordered Line (Conditional Color),MeasuresTable,,,"
VAR TotalLines = [Line Count]
VAR BackorderedLines = [Backordered Line Count]
VAR NotBackorderedLines = TotalLines - BackorderedLines

VAR pct_Backordered = DIVIDE(BackorderedLines, TotalLines, 0)
VAR pct_NotBackordered = DIVIDE(NotBackorderedLines, TotalLines, 0)

VAR BarWidth = 320
VAR BarHeight = 32
VAR SVG_Height = 110

VAR LabelFontColor = ""#000000""
VAR PercentFontColor = ""#FFFFFF""
VAR NotBO_Color = ""#4A5B73""
// Conditional coloring based on backordered %
VAR BO_Color = IF(pct_Backordered > 0.1, ""#D45353"", ""#808080"")

VAR TitleText = ""Not Backordered vs. Backordered (Lines)""
VAR TitleFontSize = 15

VAR NotBO_Label = FORMAT(NotBackorderedLines, ""#,0"")
VAR BO_Label = FORMAT(BackorderedLines, ""#,0"")

VAR NotBO_Percent_Label = FORMAT(pct_NotBackordered, ""0%"")
VAR BO_Percent_Label = FORMAT(pct_Backordered, ""0%"")

// X positions
VAR LabelMargin = 4
VAR NotBO_Label_X = LabelMargin + 1
VAR BO_Label_X = BarWidth - LabelMargin - 1
VAR Title_X = BarWidth / 2

// Y positions
VAR Title_Y = 22
VAR Labels_Y = 54
VAR Bar_Y = 75
VAR PercentLabel_Y = Bar_Y + (BarHeight / 2) + 6

// Bar segment widths
VAR NotBO_Width = ROUND(pct_NotBackordered * BarWidth, 0)
VAR BO_Width = BarWidth - NotBO_Width

// X positions for percent labels (centered in each bar segment)
VAR NotBO_Percent_X = NotBO_Width / 2
VAR BO_Percent_X = NotBO_Width + (BO_Width / 2)

VAR SVG =
    ""<svg width='"" & BarWidth & ""' height='"" & SVG_Height & ""' viewBox='0 0 "" & BarWidth & "" "" & SVG_Height & ""' xmlns='http://www.w3.org/2000/svg'>"" &
        // Title (centered at top)
        ""<text x='"" & Title_X & ""' y='"" & Title_Y & ""' text-anchor='middle' font-size='"" & TitleFontSize & ""' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            TitleText &
        ""</text>"" &
        // Not Backordered line count (above bar, far left)
        ""<text x='"" & NotBO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='start' font-size='13' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            NotBO_Label &
        ""</text>"" &
        // Backordered line count (above bar, far right)
        ""<text x='"" & BO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='end' font-size='13' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            BO_Label &
        ""</text>"" &
        // Not Backordered Bar (bottom)
        ""<rect x='0' y='"" & Bar_Y & ""' width='"" & NotBO_Width & ""' height='"" & BarHeight & ""' fill='"" & NotBO_Color & ""' />"" &
        // Backordered Bar (bottom, conditional color)
        ""<rect x='"" & NotBO_Width & ""' y='"" & Bar_Y & ""' width='"" & BO_Width & ""' height='"" & BarHeight & ""' fill='"" & BO_Color & ""' />"" &
        // Not Backordered percent label (inside bar)
        IF(
            NotBO_Width > 28,
            ""<text x='"" & NotBO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                NotBO_Percent_Label &
            ""</text>"",
            """"
        ) &
        // Backordered percent label (inside bar)
        IF(
            BO_Width > 28,
            ""<text x='"" & BO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                BO_Percent_Label &
            ""</text>"",
            """"
        ) &
    ""</svg>""

RETURN
    ""data:image/svg+xml;utf8,"" & SVG
",,False,Valid,,False,,,,,8b7c95ad-9a69-4b94-ac23-2a7ac24dc6d5
110896,Total # of Orders,MeasuresTable,,,SUM('Parts_Open_Tickets'[Order Count]),,False,Valid,,False,,,,"""0""",14e29c47-cc9f-4ddf-84ae-166dd4077a01
115656,Orders with Backordered Parts,MeasuresTable,,,SUM(Parts_Open_Tickets[Order with BO Part]),,False,Valid,,False,,,,"""0""",10ed5bea-08c3-4b33-b3cd-9538e5e3db38
118010,KPI SVG - Orders vs Orders with BO Parts (Conditional Color),MeasuresTable,,,"
VAR TotalOrders = [Total # of Orders]
VAR OrdersWithBO = [Orders with Backordered Parts]
VAR OrdersWithoutBO = TotalOrders - OrdersWithBO

VAR pct_WithBO = DIVIDE(OrdersWithBO, TotalOrders, 0)
VAR pct_WithoutBO = DIVIDE(OrdersWithoutBO, TotalOrders, 0)

VAR BarWidth = 320
VAR BarHeight = 32
VAR SVG_Height = 110

VAR LabelFontColor = ""#000000""
VAR PercentFontColor = ""#FFFFFF""
VAR NotBO_Color = ""#4A5B73""
// Conditional coloring for the Backordered segment
VAR BO_Color = IF(pct_WithBO > 0.1, ""#D45353"", ""#808080"")

VAR TitleText = ""Orders without BO Part vs. with BO Part""
VAR TitleFontSize = 15

VAR NotBO_Label = FORMAT(OrdersWithoutBO, ""#,0"")
VAR BO_Label = FORMAT(OrdersWithBO, ""#,0"")

VAR NotBO_Percent_Label = FORMAT(pct_WithoutBO, ""0%"")
VAR BO_Percent_Label = FORMAT(pct_WithBO, ""0%"")

// X positions
VAR LabelMargin = 4
VAR NotBO_Label_X = LabelMargin + 1
VAR BO_Label_X = BarWidth - LabelMargin - 1
VAR Title_X = BarWidth / 2

// Y positions
VAR Title_Y = 22
VAR Labels_Y = 54
VAR Bar_Y = 75
VAR PercentLabel_Y = Bar_Y + (BarHeight / 2) + 6

// Bar segment widths
VAR NotBO_Width = ROUND(pct_WithoutBO * BarWidth, 0)
VAR BO_Width = BarWidth - NotBO_Width

// X positions for percent labels (centered in each bar segment)
VAR NotBO_Percent_X = NotBO_Width / 2
VAR BO_Percent_X = NotBO_Width + (BO_Width / 2)

VAR SVG =
    ""<svg width='"" & BarWidth & ""' height='"" & SVG_Height & ""' viewBox='0 0 "" & BarWidth & "" "" & SVG_Height & ""' xmlns='http://www.w3.org/2000/svg'>"" &
        // Title (centered at top)
        ""<text x='"" & Title_X & ""' y='"" & Title_Y & ""' text-anchor='middle' font-size='"" & TitleFontSize & ""' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            TitleText &
        ""</text>"" &
        // Orders without BO label (above bar, far left)
        ""<text x='"" & NotBO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='start' font-size='13' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            NotBO_Label &
        ""</text>"" &
        // Orders with BO label (above bar, far right)
        ""<text x='"" & BO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='end' font-size='13' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            BO_Label &
        ""</text>"" &
        // Orders without BO Bar (bottom)
        ""<rect x='0' y='"" & Bar_Y & ""' width='"" & NotBO_Width & ""' height='"" & BarHeight & ""' fill='"" & NotBO_Color & ""' />"" &
        // Orders with BO Bar (bottom, conditional color)
        ""<rect x='"" & NotBO_Width & ""' y='"" & Bar_Y & ""' width='"" & BO_Width & ""' height='"" & BarHeight & ""' fill='"" & BO_Color & ""' />"" &
        // Orders without BO percent label (inside bar)
        IF(
            NotBO_Width > 28,
            ""<text x='"" & NotBO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                NotBO_Percent_Label &
            ""</text>"",
            """"
        ) &
        // Orders with BO percent label (inside bar)
        IF(
            BO_Width > 28,
            ""<text x='"" & BO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                BO_Percent_Label &
            ""</text>"",
            """"
        ) &
    ""</svg>""

RETURN
    ""data:image/svg+xml;utf8,"" & SVG
",,False,Valid,,False,,,,,a3d7c9f3-83e1-4cd0-aa18-a25f7f291064
126244,"Copy KPI SVG - Not Backordered vs Backordered (Compact, Square Bars)",MeasuresTable,,,"
VAR Total = [Order Total]
VAR BO = [Backordered $$]
VAR NotBO = Total - BO

VAR pct_BO = DIVIDE(BO, Total, 0)
VAR pct_NotBO = DIVIDE(NotBO, Total, 0)

VAR BarWidth = 320
VAR BarHeight = 24
VAR SVG_Height = 65   // Compact viewBox

VAR LabelFontColor = ""#000000""
VAR PercentFontColor = ""#FFFFFF""
VAR NotBO_Color = ""#4A5B73""
VAR BO_Color = IF(pct_BO > 0.1, ""#D45353"", ""#808080"")

VAR TitleText = ""Not Backordered vs. Backordered""
VAR TitleFontSize = 12

VAR NotBO_Dollar_Label = FORMAT(NotBO, ""$#,0"")
VAR BO_Dollar_Label = FORMAT(BO, ""$#,0"")

VAR NotBO_Percent_Label = FORMAT(pct_NotBO, ""0%"")
VAR BO_Percent_Label = FORMAT(pct_BO, ""0%"")

// X positions
VAR LabelMargin = 12
VAR NotBO_Label_X = LabelMargin
VAR BO_Label_X = BarWidth - LabelMargin
VAR Title_X = BarWidth / 2

// Y positions (all numbers reduced!)
VAR Title_Y = 14
VAR DollarLabels_Y = 30
VAR Bar_Y = 38
VAR PercentLabel_Y = Bar_Y + (BarHeight / 2) + 5

// Bar segment widths
VAR NotBO_Width = ROUND(pct_NotBO * BarWidth, 0)
VAR BO_Width = BarWidth - NotBO_Width

// X positions for percent labels (centered in each bar segment)
VAR NotBO_Percent_X = NotBO_Width / 2
VAR BO_Percent_X = NotBO_Width + (BO_Width / 2)

VAR SVG =
    ""<svg width='"" & BarWidth & ""' height='"" & SVG_Height & ""' viewBox='0 0 "" & BarWidth & "" "" & SVG_Height & ""' xmlns='http://www.w3.org/2000/svg'>"" &
        // Title
        ""<text x='"" & Title_X & ""' y='"" & Title_Y & ""' text-anchor='middle' font-size='"" & TitleFontSize & ""' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            TitleText &
        ""</text>"" &
        // Not Backordered $ label (left)
        ""<text x='"" & NotBO_Label_X & ""' y='"" & DollarLabels_Y & ""' text-anchor='start' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            NotBO_Dollar_Label &
        ""</text>"" &
        // Backordered $ label (right)
        ""<text x='"" & BO_Label_X & ""' y='"" & DollarLabels_Y & ""' text-anchor='end' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            BO_Dollar_Label &
        ""</text>"" &
        // Not Backordered Bar (no rounding)
        ""<rect x='0' y='"" & Bar_Y & ""' width='"" & NotBO_Width & ""' height='"" & BarHeight & ""' fill='"" & NotBO_Color & ""' />"" &
        // Backordered Bar (no rounding)
        ""<rect x='"" & NotBO_Width & ""' y='"" & Bar_Y & ""' width='"" & BO_Width & ""' height='"" & BarHeight & ""' fill='"" & BO_Color & ""' />"" &
        // Not Backordered percent label
        IF(
            NotBO_Width > 36,
            ""<text x='"" & NotBO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                NotBO_Percent_Label &
            ""</text>"",
            """"
        ) &
        // Backordered percent label
        IF(
            BO_Width > 36,
            ""<text x='"" & BO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                BO_Percent_Label &
            ""</text>"",
            """"
        ) &
    ""</svg>""

RETURN
    ""data:image/svg+xml;utf8,"" & SVG
",,False,Valid,,False,,,,,7597da85-2073-42bb-af82-f7673cdb0cab
136830,"copy KPI SVG - Parts On Order vs Back Order (Compact, Square Bars)",MeasuresTable,,,"
VAR TotalParts = [# Parts On Order]
VAR BackOrderParts = [# on Back Order]
VAR NotBackOrderParts = TotalParts - BackOrderParts

VAR pct_BackOrder = DIVIDE(BackOrderParts, TotalParts, 0)
VAR pct_NotBackOrder = DIVIDE(NotBackOrderParts, TotalParts, 0)

VAR BarWidth = 320
VAR BarHeight = 24
VAR SVG_Height = 65   // Compact height for card grid

VAR LabelFontColor = ""#000000""
VAR PercentFontColor = ""#FFFFFF""
VAR NotBO_Color = ""#4A5B73""
VAR BO_Color = IF(pct_BackOrder > 0.1, ""#D45353"", ""#808080"")

VAR TitleText = ""Not Backordered vs. Backordered (Parts)""
VAR TitleFontSize = 12

VAR NotBO_Dollar_Label = FORMAT(NotBackOrderParts, ""#,0"")
VAR BO_Dollar_Label = FORMAT(BackOrderParts, ""#,0"")

VAR NotBO_Percent_Label = FORMAT(pct_NotBackOrder, ""0%"")
VAR BO_Percent_Label = FORMAT(pct_BackOrder, ""0%"")

// X positions
VAR LabelMargin = 12
VAR NotBO_Label_X = LabelMargin
VAR BO_Label_X = BarWidth - LabelMargin
VAR Title_X = BarWidth / 2

// Y positions (compact!)
VAR Title_Y = 14
VAR DollarLabels_Y = 30
VAR Bar_Y = 38
VAR PercentLabel_Y = Bar_Y + (BarHeight / 2) + 5

// Bar segment widths
VAR NotBO_Width = ROUND(pct_NotBackOrder * BarWidth, 0)
VAR BO_Width = BarWidth - NotBO_Width

// X positions for percent labels
VAR NotBO_Percent_X = NotBO_Width / 2
VAR BO_Percent_X = NotBO_Width + (BO_Width / 2)

VAR SVG =
    ""<svg width='"" & BarWidth & ""' height='"" & SVG_Height & ""' viewBox='0 0 "" & BarWidth & "" "" & SVG_Height & ""' xmlns='http://www.w3.org/2000/svg'>"" &
        // Title
        ""<text x='"" & Title_X & ""' y='"" & Title_Y & ""' text-anchor='middle' font-size='"" & TitleFontSize & ""' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            TitleText &
        ""</text>"" &
        // Not Backordered count label (far left)
        ""<text x='"" & NotBO_Label_X & ""' y='"" & DollarLabels_Y & ""' text-anchor='start' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            NotBO_Dollar_Label &
        ""</text>"" &
        // Backordered count label (far right)
        ""<text x='"" & BO_Label_X & ""' y='"" & DollarLabels_Y & ""' text-anchor='end' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            BO_Dollar_Label &
        ""</text>"" &
        // Not Backordered Bar (no rounded corners)
        ""<rect x='0' y='"" & Bar_Y & ""' width='"" & NotBO_Width & ""' height='"" & BarHeight & ""' fill='"" & NotBO_Color & ""' />"" &
        // Backordered Bar (conditional color, no rounded corners)
        ""<rect x='"" & NotBO_Width & ""' y='"" & Bar_Y & ""' width='"" & BO_Width & ""' height='"" & BarHeight & ""' fill='"" & BO_Color & ""' />"" &
        // Not Backordered percent label
        IF(
            NotBO_Width > 36,
            ""<text x='"" & NotBO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                NotBO_Percent_Label &
            ""</text>"",
            """"
        ) &
        // Backordered percent label
        IF(
            BO_Width > 36,
            ""<text x='"" & BO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                BO_Percent_Label &
            ""</text>"",
            """"
        ) &
    ""</svg>""

RETURN
    ""data:image/svg+xml;utf8,"" & SVG
",,False,Valid,,False,,,,,b23852e1-d2ed-4fd1-9c41-1f47c9e20984
139184,"copy KPI SVG - Orders vs Orders with BO Parts (Compact, Square Bars)",MeasuresTable,,,"
VAR TotalOrders = [Total # of Orders]
VAR OrdersWithBO = [Orders with Backordered Parts]
VAR OrdersWithoutBO = TotalOrders - OrdersWithBO

VAR pct_WithBO = DIVIDE(OrdersWithBO, TotalOrders, 0)
VAR pct_WithoutBO = DIVIDE(OrdersWithoutBO, TotalOrders, 0)

VAR BarWidth = 320
VAR BarHeight = 24
VAR SVG_Height = 65   // Compact for card grid

VAR LabelFontColor = ""#000000""
VAR PercentFontColor = ""#FFFFFF""
VAR NotBO_Color = ""#4A5B73""
VAR BO_Color = IF(pct_WithBO > 0.1, ""#D45353"", ""#808080"")

VAR TitleText = ""Orders without BO Part vs. with BO Part""
VAR TitleFontSize = 12

VAR NotBO_Label = FORMAT(OrdersWithoutBO, ""#,0"")
VAR BO_Label = FORMAT(OrdersWithBO, ""#,0"")

VAR NotBO_Percent_Label = FORMAT(pct_WithoutBO, ""0%"")
VAR BO_Percent_Label = FORMAT(pct_WithBO, ""0%"")

// X positions
VAR LabelMargin = 12
VAR NotBO_Label_X = LabelMargin
VAR BO_Label_X = BarWidth - LabelMargin
VAR Title_X = BarWidth / 2

// Y positions (compact!)
VAR Title_Y = 14
VAR Labels_Y = 30
VAR Bar_Y = 38
VAR PercentLabel_Y = Bar_Y + (BarHeight / 2) + 5

// Bar segment widths
VAR NotBO_Width = ROUND(pct_WithoutBO * BarWidth, 0)
VAR BO_Width = BarWidth - NotBO_Width

// X positions for percent labels
VAR NotBO_Percent_X = NotBO_Width / 2
VAR BO_Percent_X = NotBO_Width + (BO_Width / 2)

VAR SVG =
    ""<svg width='"" & BarWidth & ""' height='"" & SVG_Height & ""' viewBox='0 0 "" & BarWidth & "" "" & SVG_Height & ""' xmlns='http://www.w3.org/2000/svg'>"" &
        // Title
        ""<text x='"" & Title_X & ""' y='"" & Title_Y & ""' text-anchor='middle' font-size='"" & TitleFontSize & ""' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            TitleText &
        ""</text>"" &
        // Orders without BO label (far left)
        ""<text x='"" & NotBO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='start' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            NotBO_Label &
        ""</text>"" &
        // Orders with BO label (far right)
        ""<text x='"" & BO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='end' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            BO_Label &
        ""</text>"" &
        // Orders without BO Bar (square)
        ""<rect x='0' y='"" & Bar_Y & ""' width='"" & NotBO_Width & ""' height='"" & BarHeight & ""' fill='"" & NotBO_Color & ""' />"" &
        // Orders with BO Bar (square, conditional color)
        ""<rect x='"" & NotBO_Width & ""' y='"" & Bar_Y & ""' width='"" & BO_Width & ""' height='"" & BarHeight & ""' fill='"" & BO_Color & ""' />"" &
        // Orders without BO percent label
        IF(
            NotBO_Width > 36,
            ""<text x='"" & NotBO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                NotBO_Percent_Label &
            ""</text>"",
            """"
        ) &
        // Orders with BO percent label
        IF(
            BO_Width > 36,
            ""<text x='"" & BO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                BO_Percent_Label &
            ""</text>"",
            """"
        ) &
    ""</svg>""

RETURN
    ""data:image/svg+xml;utf8,"" & SVG
",,False,Valid,,False,,,,,aaf0e3b2-53fa-4895-a6cc-a84703c69baf
141539,"copy KPI SVG - Line Count vs Backordered Line (Compact, Square Bars)",MeasuresTable,,,"
VAR TotalLines = [Line Count]
VAR BackorderedLines = [Backordered Line Count]
VAR NotBackorderedLines = TotalLines - BackorderedLines

VAR pct_Backordered = DIVIDE(BackorderedLines, TotalLines, 0)
VAR pct_NotBackordered = DIVIDE(NotBackorderedLines, TotalLines, 0)

VAR BarWidth = 320
VAR BarHeight = 24
VAR SVG_Height = 65   // Compact for card grid

VAR LabelFontColor = ""#000000""
VAR PercentFontColor = ""#FFFFFF""
VAR NotBO_Color = ""#4A5B73""
// Conditional coloring for backordered segment
VAR BO_Color = IF(pct_Backordered > 0.1, ""#D45353"", ""#808080"")

VAR TitleText = ""Not Backordered vs. Backordered (Lines)""
VAR TitleFontSize = 12

VAR NotBO_Label = FORMAT(NotBackorderedLines, ""#,0"")
VAR BO_Label = FORMAT(BackorderedLines, ""#,0"")

VAR NotBO_Percent_Label = FORMAT(pct_NotBackordered, ""0%"")
VAR BO_Percent_Label = FORMAT(pct_Backordered, ""0%"")

// X positions
VAR LabelMargin = 12
VAR NotBO_Label_X = LabelMargin
VAR BO_Label_X = BarWidth - LabelMargin
VAR Title_X = BarWidth / 2

// Y positions (compact)
VAR Title_Y = 14
VAR Labels_Y = 30
VAR Bar_Y = 38
VAR PercentLabel_Y = Bar_Y + (BarHeight / 2) + 5

// Bar segment widths
VAR NotBO_Width = ROUND(pct_NotBackordered * BarWidth, 0)
VAR BO_Width = BarWidth - NotBO_Width

// X positions for percent labels (centered in each bar segment)
VAR NotBO_Percent_X = NotBO_Width / 2
VAR BO_Percent_X = NotBO_Width + (BO_Width / 2)

VAR SVG =
    ""<svg width='"" & BarWidth & ""' height='"" & SVG_Height & ""' viewBox='0 0 "" & BarWidth & "" "" & SVG_Height & ""' xmlns='http://www.w3.org/2000/svg'>"" &
        // Title
        ""<text x='"" & Title_X & ""' y='"" & Title_Y & ""' text-anchor='middle' font-size='"" & TitleFontSize & ""' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            TitleText &
        ""</text>"" &
        // Not Backordered line count (far left)
        ""<text x='"" & NotBO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='start' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            NotBO_Label &
        ""</text>"" &
        // Backordered line count (far right)
        ""<text x='"" & BO_Label_X & ""' y='"" & Labels_Y & ""' text-anchor='end' font-size='11' fill='"" & LabelFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
            BO_Label &
        ""</text>"" &
        // Not Backordered Bar (square)
        ""<rect x='0' y='"" & Bar_Y & ""' width='"" & NotBO_Width & ""' height='"" & BarHeight & ""' fill='"" & NotBO_Color & ""' />"" &
        // Backordered Bar (conditional color, square)
        ""<rect x='"" & NotBO_Width & ""' y='"" & Bar_Y & ""' width='"" & BO_Width & ""' height='"" & BarHeight & ""' fill='"" & BO_Color & ""' />"" &
        // Not Backordered percent label
        IF(
            NotBO_Width > 36,
            ""<text x='"" & NotBO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                NotBO_Percent_Label &
            ""</text>"",
            """"
        ) &
        // Backordered percent label
        IF(
            BO_Width > 36,
            ""<text x='"" & BO_Percent_X & ""' y='"" & PercentLabel_Y & ""' text-anchor='middle' font-size='15' fill='"" & PercentFontColor & ""' font-family='Segoe UI' font-weight='bold'>"" &
                BO_Percent_Label &
            ""</text>"",
            """"
        ) &
    ""</svg>""

RETURN
    ""data:image/svg+xml;utf8,"" & SVG
",,False,Valid,,False,,,,,2a2fe3a0-bcd2-4bd5-bfdd-a250f6f50d35
143893,ShowFilterBranch,MeasuresTable,,,"
IF (
    ISFILTERED ( Dim_Branch[Branch] ),
    VAR _Location =
        VALUES ( Dim_Branch[Branch] )
    VAR _Itemscombined =
        CONCATENATEX ( _Location, Dim_Branch[Branch], UNICHAR ( 10 ) )
    RETURN
        _Itemscombined & UNICHAR ( 10 ),
    """"
)",,False,Valid,,False,,,,,1dbc7825-6cd6-48b2-97ca-c06c95b9de59
